id;country_from;location_from_id;country_to;location_to_id;transport_mode;equipment_id;supplier_id;match_supplier_pickup;match_supplier_delivery;owned_container;route_id;service_time;rate_basis;charge;charge_fix;currency;not_exclude;distance_min;distance_max;estimate_exclude;remark;remark_cn;create_date;update_date
542.00;SE;Goeteborg, Vaestra Goetaland;DE;Hamburg, Hamburg;AUTO;-;21;;;-;-;4.00;EquipmentCount;2000;0;EUR;;;;;;;;
543.00;SE;Goeteborg, Vaestra Goetaland;DE;Munich, Bavaria;AUTO;-;21;;;-;-;4.00;EquipmentCount;4080;0;EUR;;;;;;;;
544.00;SK;Bratislava, Bratislavsky;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;2.00;EquipmentCount;1350;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
545.00;SK;Bratislava, Bratislavsky;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;4.00;EquipmentCount;1700;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
546.00;SK;Presov, Presovsky;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;1.00;EquipmentCount;1150;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
547.00;SK;Presov, Presovsky;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;1.00;EquipmentCount;1150;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
548.00;UA;Kremenchuk, Poltava;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;2.00;EquipmentCount;2300;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
549.00;UA;Kremenchuk, Poltava;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;4.00;EquipmentCount;1900;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
550.00;UA;Kyiv, Kyiv City;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;1.00;EquipmentCount;2000;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
551.00;UA;Kyiv, Kyiv City;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;4.00;EquipmentCount;1600;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
552.00;CN;Foshan, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;15;;;-;-;2.00;EquipmentCount;1050;0;USD;;;;;;;;
553.00;CN;Xiamen, Fujian;CN;Ganzhou, Jiangxi;AUTO;-;15;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
554.00;CN;Guangzhou, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;15;;;-;-;1.00;EquipmentCount;840;0;USD;;;;;;;;
555.00;CN;Dongguan, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;15;;;-;-;1.00;EquipmentCount;1080;0;USD;;;;;;;;
556.00;CN;Shenzhen, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;15;;;-;-;1.00;EquipmentCount;840;0;USD;;;;;;;;
557.00;CN;Guangzhou, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;465;0;USD;;;;;;;;
558.00;CN;Dongguan, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;410;0;USD;;;;;;;;
559.00;CN;Foshan, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;410;0;USD;;;;;;;;
560.00;CN;Shenzhen, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;465;0;USD;;;;;;;;
561.00;CN;Zhongshan, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;538;0;USD;;;;;;;;
562.00;CN;Zhuhai, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;570;0;USD;;;;;;;;
563.00;CN;Xiamen, Fujian;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;2.00;EquipmentCount;1510;0;USD;;;;;;;;
564.00;PL;Malaszewicze, Lublin;BE;Antwerpen, Flanders;AUTO;-;21;;;-;-;1.00;EquipmentCount;2620;0;USD;;;;;;;;
566.00;PL;Malaszewicze, Lublin;BE;Brussels, Brussels Capital;AUTO;-;21;;;-;-;1.00;EquipmentCount;2620;0;USD;;;;;;;;
567.00;PL;Malaszewicze, Lublin;SK;Bratislava, Bratislavsky;AUTO;-;21;;;-;-;1.00;EquipmentCount;1590;0;USD;;;;;;;;
568.00;PL;Malaszewicze, Lublin;SK;Kosice, Kosicky;AUTO;-;21;;;-;-;1.00;EquipmentCount;1060;0;USD;;;;;;;;
569.00;PL;Malaszewicze, Lublin;SK;Zilina, Zilinsky;AUTO;-;21;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
570.00;PL;Malaszewicze, Lublin;DE;Hamburg, Hamburg;AUTO;-;21;;;-;-;4.00;EquipmentCount;1970;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
571.00;PL;Malaszewicze, Lublin;NL;Rotterdam, South Holland;AUTO;-;21;;;-;-;4.00;EquipmentCount;2570;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
572.00;PL;Malaszewicze, Lublin;NL;Amsterdam, North Holland;AUTO;-;21;;;-;-;4.00;EquipmentCount;2520;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
573.00;BY;Kolyadichi, Minsk;UA;Kyiv, Kyiv City;AUTO;-;20;;;-;-;2.00;EquipmentCount;1470;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
574.00;BY;Kolyadichi, Minsk;UA;Kharkiv, Kharkiv;AUTO;-;20;;;-;-;3.00;EquipmentCount;2470;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
575.00;BY;Kolyadichi, Minsk;UA;Lviv, Lviv;AUTO;-;20;;;-;-;2.00;EquipmentCount;1570;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
576.00;BY;Kolyadichi, Minsk;UA;Odessa, Odessa;AUTO;-;20;;;-;-;3.00;EquipmentCount;2470;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
577.00;BY;Kolyadichi, Minsk;UA;Poltava, Poltava;AUTO;-;20;;;-;-;2.00;EquipmentCount;2170;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
578.00;BY;Kolyadichi, Minsk;UA;Kryvyi Rih, Dnipro;AUTO;-;20;;;-;-;2.00;EquipmentCount;2220;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
579.00;CN;Shanghai, Shanghai;CN;Suzhou, Jiangsu;AUTO;-;15;;;-;-;2.00;EquipmentCount;400;0;USD;;;;;;;;
581.00;CN;Ningbo, Zhejiang;CN;Suzhou, Jiangsu;AUTO;-;6;;;-;-;2.00;EquipmentCount;830;0;USD;;;;;;;;
582.00;CN;Shanghai, Shanghai;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;2.00;EquipmentCount;830;0;USD;;;;;;;;
583.00;CN;Suzhou, Jiangsu;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;2.00;EquipmentCount;790;0;USD;;;;;;;;
584.00;CN;Wuxi, Hunan;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;3.00;EquipmentCount;790;0;USD;;;;;;;;
585.00;CN;Yangzhou, Jiangsu;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;3.00;EquipmentCount;1200;0;USD;;;;;;;;
586.00;CN;Nantong, Jiangsu;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;3.00;EquipmentCount;1265;0;USD;;;;;;;;
587.00;CN;Ningbo, Zhejiang;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;2.00;EquipmentCount;1250;0;USD;;;;;;;;
588.00;CN;Yancheng, Jiangsu;CN;Nanjing, Jiangsu;AUTO;-;15;;;-;-;3.00;EquipmentCount;1630;0;USD;;;;;;;;
589.00;CN;Shantou, Guangdong;CN;Xiamen, Fujian;AUTO;-;13;;;-;-;3.00;EquipmentCount;730;0;USD;;;;;;;;
590.00;CN;Guangzhou, Guangdong;CN;Chengdu, Sichuan;AUTO;-;13;;;-;-;4.00;EquipmentCount;1630;0;USD;;;;;;;;
591.00;CN;Shenzhen, Guangdong;CN;Chengdu, Sichuan;AUTO;-;13;;;-;-;4.00;EquipmentCount;1630;0;USD;;;;;;;;
592.00;CN;Suzhou, Jiangsu;RU;Kresty, Moscow;RAIL;40HC;13;;;-;Suzhou-Kresty(centre);17.00;EquipmentCount;3535;0;USD;;;;;;;;
593.00;CN;Suzhou, Jiangsu;RU;Hovrino, Moscow;RAIL;40HC;13;;;-;Suzhou-Hovrino(centre);17.00;EquipmentCount;3535;0;USD;;;;;;;;
594.00;CN;Suzhou, Jiangsu;RU;Vorsino, Kaluga;RAIL;40HC;13;;;-;Suzhou-Vorsino(centre);17.00;EquipmentCount;3535;0;USD;;;;;;;;
595.00;CN;Xiamen, Fujian;RU;Kresty, Moscow;RAIL;40HC;13;;;-;Xiamen-Kresty(centre);17.00;EquipmentCount;3635;0;USD;;;;;;;;
596.00;CN;Zibo, Shandong;RU;Kresty, Moscow;RAIL;40HC;13;;;-;Zibo-Kresty(centre);17.00;EquipmentCount;3035;0;USD;;;;;;;;
597.00;CN;Chengdu, Sichuan;RU;Kresty, Moscow;RAIL;40HC;13;;;-;Chengdu-Kresty(centre);17.00;EquipmentCount;3035;0;USD;;;;;;;;
598.00;CN;Chengdu, Sichuan;RU;Hovrino, Moscow;RAIL;40HC;13;;;-;Chengdu-Hovrino(centre);17.00;EquipmentCount;3035;0;USD;;;;;;;;
599.00;CN;Chengdu, Sichuan;RU;Vorsino, Kaluga;RAIL;40HC;13;;;-;Chengdu-Vorsino(centre);17.00;EquipmentCount;3035;0;USD;;;;;;;;
600.00;RU;Kresty, Moscow;RU;Moscow, Moscow;AUTO;-;13;;;-;-;1.00;EquipmentCount;405;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
601.00;RU;Hovrino, Moscow;RU;Moscow, Moscow;AUTO;-;13;;;-;-;1.00;EquipmentCount;330;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
603.00;CN;Shanghai, Shanghai;CN;Yiwu, Zhejiang;AUTO;-;7;;;-;-;2.00;EquipmentCount;730;0;USD;;;;;;;;
604.00;CN;Ningbo, Zhejiang;CN;Yiwu, Zhejiang;AUTO;-;7;;;-;-;2.00;EquipmentCount;580;0;USD;;;;;;;;
605.00;RU;Hovrino, Moscow;RU;Moscow, Moscow;AUTO;-;7;;;-;-;1.00;EquipmentCount;330;0;USD;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
606.00;CN;Yiwu, Zhejiang;RU;Hovrino, Moscow;RAIL;40HC;7;;;-;Yiwu-Hovrino(South);16.00;EquipmentCount;3735;0;USD;;;;;;;;
607.00;CN;Shanghai, Shanghai;CN;Shangyu, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;380;0;USD;;;;;;;;
609.00;CN;Wenzhou, Zhejiang;CN;Suzhou, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;1280;0;USD;;;;;;;;
610.00;CN;Yiwu, Zhejiang;CN;Suzhou, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;830;0;USD;;;;;;;;
611.00;CN;Suzhou, Jiangsu;RU;Vorsino, Kaluga;RAIL;40DC;6;;;COC;Suzhou-Vorsino(North);16.00;EquipmentCount;3830;0;USD;;;;;;;;
612.00;CN;Suzhou, Jiangsu;RU;Vorsino, Kaluga;RAIL;40HC;6;;;COC;Suzhou-Vorsino(North);16.00;EquipmentCount;3830;0;USD;;;;;;;;
613.00;CN;Qingdao, Shandong;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;530;0;USD;;;;;;;;
614.00;CN;Tianjin, Tianjin;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;680;0;USD;;;;;;;;
615.00;CN;Beijing, Beijing;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;980;0;USD;;;;;;;;
616.00;CN;Shanghai, Shanghai;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
617.00;CN;Dalian, Liaoning;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;1780;0;USD;;;;;;;;
618.00;CN;Ningbo, Zhejiang;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;1330;0;USD;;;;;;;;
619.00;CN;Baoding, Hebei;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
620.00;CN;Lingcheng, Guangxi;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;830;0;USD;;;;;;;;
621.00;CN;Guangzhou, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;1030;0;USD;;;;;;;;
622.00;CN;Shenzhen, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;1080;0;USD;;;;;;;;
623.00;CN;Zhongshan, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;1180;0;USD;;;;;;;;
624.00;CN;Dongguan, Guangdong;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;980;0;USD;;;;;;;;
625.00;CN;Yiwu, Zhejiang;CN;Yiwu, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;780;0;USD;;;;1;;;;
626.00;CN;Shanghai, Shanghai;CN;Yiwu, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;830;0;USD;;;;;;;;
628.00;CN;Ganzhou, Jiangxi;RU;Yekaterinburg, Sverdlovsk;RAIL;40DC;6;;;COC;Ganzhou-Yekaterinburg(North);17.00;EquipmentCount;3810;0;USD;;;;;;;;
629.00;CN;Ganzhou, Jiangxi;RU;Yekaterinburg, Sverdlovsk;RAIL;40HC;6;;;COC;Ganzhou-Yekaterinburg(North);17.00;EquipmentCount;3810;0;USD;;;;;;;;
630.00;CN;Ganzhou, Jiangxi;RU;Chelyabinsk, Chelyabinsk;RAIL;40DC;6;;;COC;Ganzhou-Chelyabinsk(North);17.00;EquipmentCount;3810;0;USD;;;;;;;;
631.00;CN;Ganzhou, Jiangxi;RU;Chelyabinsk, Chelyabinsk;RAIL;40HC;6;;;COC;Ganzhou-Chelyabinsk(North);17.00;EquipmentCount;3810;0;USD;;;;;;;;
632.00;CN;Ganzhou, Jiangxi;RU;Novosibirsk, Novosibirsk;RAIL;40DC;6;;;COC;Ganzhou-Novosibirsk(North);17.00;EquipmentCount;3410;0;USD;;;;;;;;
633.00;CN;Ganzhou, Jiangxi;RU;Novosibirsk, Novosibirsk;RAIL;40HC;6;;;COC;Ganzhou-Novosibirsk(North);17.00;EquipmentCount;3410;0;USD;;;;;;;;
634.00;CN;Ganzhou, Jiangxi;RU;Krasnoyarsk, Krasnoyarskiy;RAIL;40DC;6;;;COC;Ganzhou-Krasnoyarsk(North);17.00;EquipmentCount;3510;0;USD;;;;;;;;
635.00;CN;Ganzhou, Jiangxi;RU;Krasnoyarsk, Krasnoyarskiy;RAIL;40HC;6;;;COC;Ganzhou-Krasnoyarsk(North);17.00;EquipmentCount;3510;0;USD;;;;;;;;
636.00;CN;Ganzhou, Jiangxi;RU;Irkutsk, Irkutsk;RAIL;40DC;6;;;COC;Ganzhou-Irkutsk(North);17.00;EquipmentCount;3160;0;USD;;;;;;;;
637.00;CN;Ganzhou, Jiangxi;RU;Irkutsk, Irkutsk;RAIL;40HC;6;;;COC;Ganzhou-Irkutsk(North);17.00;EquipmentCount;3160;0;USD;;;;;;;;
638.00;CN;Ganzhou, Jiangxi;RU;Kazan, Tatarstan;RAIL;40DC;6;;;COC;Ganzhou-Kazan(North);17.00;EquipmentCount;4438.8;0;USD;;;;;;;;
639.00;CN;Ganzhou, Jiangxi;RU;Kazan, Tatarstan;RAIL;40HC;6;;;COC;Ganzhou-Kazan(North);17.00;EquipmentCount;4438.8;0;USD;;;;;;;;
641.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40DC;6;;;COC;Wuhan-Vorsino(North);16.00;EquipmentCount;3210;0;USD;;;;;;;;
642.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40HC;6;;;COC;Wuhan-Vorsino(North);16.00;EquipmentCount;3210;0;USD;;;;;;;;
643.00;CN;Wuhan, Hubei;CN;Wuhan, Hubei;AUTO;-;6;;;-;-;1.00;EquipmentCount;430;0;USD;;;;1;;;;
644.00;CN;Shanghai, Shanghai;CN;Wuhan, Hubei;AUTO;-;6;;;-;-;1.00;EquipmentCount;2230;0;USD;;;;;;;;
645.00;CN;Changsha, Hunan;CN;Wuhan, Hubei;AUTO;-;6;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
646.00;RU;Vorsino, Kaluga;CN;Suzhou, Jiangsu;RAIL;40HC;6;;;COC;Vorsino-Suzhou(North);16.00;EquipmentCount;3930;0;USD;;;;;;;;
647.00;RU;Vorsino, Kaluga;CN;Suzhou, Jiangsu;RAIL;40DC;6;;;COC;Vorsino-Suzhou(North);16.00;EquipmentCount;3930;0;USD;;;;;;;;
648.00;CN;Suzhou, Jiangsu;CN;Shanghai, Shanghai;AUTO;-;6;;;-;-;1.00;EquipmentCount;480;0;USD;;;;;;;;
649.00;CN;Suzhou, Jiangsu;CN;Suzhou, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;430;0;USD;;;;1;;;;
650.00;CN;Suzhou, Jiangsu;CN;Ningbo, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;780;0;USD;;;;;;;;
651.00;CN;Suzhou, Jiangsu;CN;Wenzhou, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;1330;0;USD;;;;;;;;
652.00;CN;Suzhou, Jiangsu;CN;Yiwu, Zhejiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;980;0;USD;;;;;;;;
653.00;CN;Suzhou, Jiangsu;CN;Wuxi, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;430;0;USD;;;;;;;;
654.00;CN;Suzhou, Jiangsu;CN;Taizhou, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
655.00;CN;Suzhou, Jiangsu;CN;Wuhan, Hubei;AUTO;-;6;;;-;-;1.00;EquipmentCount;2430;0;USD;;;;;;;;
656.00;RU;Vorsino, Kaluga;CN;Manzhouli, Inner Mongolia;RAIL;40HC;6;;;COC;Vorsino-Manzhouli(North);10.00;EquipmentCount;3230;0;USD;;;;;;;;
657.00;RU;Vorsino, Kaluga;CN;Manzhouli, Inner Mongolia;RAIL;40DC;6;;;COC;Vorsino-Manzhouli(North);10.00;EquipmentCount;3230;0;USD;;;;;;;;
658.00;CN;Manzhouli, Inner Mongolia;CN;Dalian, Liaoning;RAIL;40HC;6;;;COC;Manzhouli-Dalian;6.00;EquipmentCount;2295;0;USD;;;;;;;;
659.00;CN;Manzhouli, Inner Mongolia;CN;Dalian, Liaoning;RAIL;40DC;6;;;COC;Manzhouli-Dalian;6.00;EquipmentCount;2295;0;USD;;;;;;;;
660.00;CN;Manzhouli, Inner Mongolia;CN;Harbin, Heilongjiang;RAIL;40HC;6;;;COC;Manzhouli-Harbin;5.00;EquipmentCount;1780;0;USD;;;;;;;;
661.00;CN;Manzhouli, Inner Mongolia;CN;Harbin, Heilongjiang;RAIL;40DC;6;;;COC;Manzhouli-Harbin;5.00;EquipmentCount;1780;0;USD;;;;;;;;
662.00;CN;Manzhouli, Inner Mongolia;CN;Tianjin, Tianjin;RAIL;40HC;6;;;COC;Manzhouli-Tianjin;6.00;EquipmentCount;2394;0;USD;;;;;;;;
663.00;CN;Manzhouli, Inner Mongolia;CN;Tianjin, Tianjin;RAIL;40DC;6;;;COC;Manzhouli-Tianjin;6.00;EquipmentCount;2394;0;USD;;;;;;;;
664.00;CN;Manzhouli, Inner Mongolia;CN;Beijing, Beijing;RAIL;40HC;6;;;COC;Manzhouli-Beijing;8.00;EquipmentCount;2850;0;USD;;;;;;;;
665.00;CN;Manzhouli, Inner Mongolia;CN;Beijing, Beijing;RAIL;40DC;6;;;COC;Manzhouli-Beijing;8.00;EquipmentCount;2850;0;USD;;;;;;;;
666.00;RU;Vorsino, Kaluga;CN;Chengdu, Sichuan;RAIL;40HC;6;;;COC;Vorsino-Chengdu(North);16.00;EquipmentCount;2375;0;USD;;;;;;;;
667.00;RU;Vorsino, Kaluga;CN;Chengdu, Sichuan;RAIL;40DC;6;;;COC;Vorsino-Chengdu(North);16.00;EquipmentCount;2375;0;USD;;;;;;;;
668.00;FR;Lyon, Auvergne-Rhone-Alpes;CN;Wuhan, Hubei;RAIL;40HC;11;;;COC;Lyon-Wuhan(South);25.00;EquipmentCount;3400;0;USD;;;;;;;;
669.00;DE;Duisburg, North Rhine-Westphalia;CN;Chongqing, Chongqing;RAIL;40HC;11;;;COC;Duisburg-Chongqing(South);20.00;EquipmentCount;2480;0;USD;;;;;;;;
670.00;DE;Duisburg, North Rhine-Westphalia;CN;Shanghai, Shanghai;RAIL;40HC;11;;;COC;Duisburg-Shanghai(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
671.00;DE;Duisburg, North Rhine-Westphalia;CN;Nanjing, Jiangsu;RAIL;40HC;11;;;COC;Duisburg-Nanjing(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
672.00;DE;Duisburg, North Rhine-Westphalia;CN;Ningbo, Zhejiang;RAIL;40HC;11;;;COC;Duisburg-Ningbo(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
676.00;DE;Duisburg, North Rhine-Westphalia;CN;Guangzhou, Guangdong;RAIL;40HC;11;;;COC;Duisburg-Guangzhou(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
677.00;DE;Hamburg, Hamburg;CN;Chongqing, Chongqing;RAIL;40HC;11;;;COC;Hamburg-Chongqing(South);27.00;EquipmentCount;2480;0;USD;;;;;;;;
678.00;DE;Duisburg, North Rhine-Westphalia;CN;Shenzhen, Guangdong;RAIL;40HC;11;;;COC;Duisburg-Shenzhen(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
679.00;DE;Duisburg, North Rhine-Westphalia;CN;Foshan, Guangdong;RAIL;40HC;11;;;COC;Duisburg-Foshan(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
680.00;DE;Hamburg, Hamburg;CN;Guangzhou, Guangdong;RAIL;40HC;11;;;COC;Hamburg-Guangzhou(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
681.00;DE;Hamburg, Hamburg;CN;Shenzhen, Guangdong;RAIL;40HC;11;;;COC;Hamburg-Shenzhen(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
682.00;DE;Hamburg, Hamburg;CN;Foshan, Guangdong;RAIL;40HC;11;;;COC;Hamburg-Foshan(North);27.00;EquipmentCount;4514.4;0;USD;;;;;;;;
683.00;DE;Nuremberg, Bavaria;CN;Chengdu, Sichuan;RAIL;40HC;11;;;COC;Nuremberg-Chengdu(South);22.00;EquipmentCount;2680;0;USD;;;;;;;;
684.00;NL;Tilburg, North Brabant;CN;Chengdu, Sichuan;RAIL;40HC;11;;;COC;Tilburg-Chengdu(South);22.00;EquipmentCount;2380;0;USD;;;;;;;;
685.00;PL;Lodz, Lodz Voivodeship;CN;Chengdu, Sichuan;RAIL;40HC;11;;;COC;Lodz-Chengdu(South);18.00;EquipmentCount;1880;0;USD;;;;;;;;
686.00;DE;Hamburg, Hamburg;CN;Hefei, Anhui;RAIL;40HC;11;;;COC;Hamburg-Hefei(centre);23.00;EquipmentCount;1470;0;USD;;;;;;;;
687.00;DE;Hamburg, Hamburg;CN;Shanghai, Shanghai;RAIL;40HC;11;;;COC;Hamburg-Shanghai(South);23.00;EquipmentCount;2370;0;USD;;;;;;;;
688.00;DE;Hamburg, Hamburg;CN;Nanjing, Jiangsu;RAIL;40HC;11;;;COC;Hamburg-Nanjing(South);23.00;EquipmentCount;2370;0;USD;;;;;;;;
689.00;DE;Hamburg, Hamburg;CN;Suzhou, Jiangsu;RAIL;40HC;11;;;COC;Hamburg-Suzhou(North);23.00;EquipmentCount;2370;0;USD;;;;;;;;
690.00;DE;Hamburg, Hamburg;CN;Wuxi, Jiangsu;RAIL;40HC;11;;;COC;Hamburg-Wuxi(North);23.00;EquipmentCount;2370;0;USD;;;;;;;;
691.00;DE;Hamburg, Hamburg;CN;Ningbo, Zhejiang;RAIL;40HC;11;;;COC;Hamburg-Ningbo(North);23.00;EquipmentCount;2570;0;USD;;;;;;;;
692.00;DE;Hamburg, Hamburg;CN;Hangzhou, Zhejiang;RAIL;40HC;11;;;COC;Hamburg-Hangzhou(North);23.00;EquipmentCount;2670;0;USD;;;;;;;;
693.00;DE;Hamburg, Hamburg;CN;Qingdao, Shandong;RAIL;40HC;11;;;COC;Hamburg-Qingdao(North);23.00;EquipmentCount;2870;0;USD;;;;;;;;
694.00;DE;Duisburg, North Rhine-Westphalia;CN;Yiwu, Zhejiang;RAIL;40HC;11;;;COC;Duisburg-Yiwu(South);20.00;EquipmentCount;2170;0;USD;;;;;;;;
